participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.payoff,player.id_in_group,player.payoff,player.cash,player.shares,player.periods_until_auto_buy,player.periods_until_auto_sell,player.shares_transacted,player.trans_cost,player.cash_after_trade,player.interest_earned,player.dividend_earned,player.cash_result,player.shares_result,player.f0,player.f1,player.f2,player.f3,player.fcast_rnd_0,player.fcast_rnd_1,player.fcast_rnd_2,player.fcast_rnd_3,player.forecast_error,player.forecast_reward,player.risk_1,player.risk_2,player.risk_3,player.risk_4,player.risk_rh,player.risk_rl,player.risk_sh,player.risk_sl,player.risk_phi_1,player.risk_phi_2,player.risk_phi_3,player.risk_phi_4,player.dose_r,player.dose_mu,group.id_in_subsession,group.price,group.volume,group.dividend,group.float,group.short,group.is_practice,subsession.round_number,session.code,session.label,session.mturk_HITId,session.is_demo
18,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,45342.74302,1,1176.59,19,0,340.63,4,-99,-99,0,0,340.63,17.03,4,361.66,4,37,38,38,38,20,22,25,30,1,5,0,0,1,1,20.25,1.75,10,8.5,28,45,64,60,0.898947453,3.365896638,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
1,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,45342.73785,1,1286.78,2,0,612.15,0,-99,-99,0,0,612.15,30.61,0,642.76,0,36,35,35,,21,23,26,,4,0,0,0,0,0,19.25,1.25,10.5,8.25,33,51,68,90,0.970487422,3.620994862,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
2,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,45342.73786,1,1121.92,3,0,323.45,4,-99,-99,-2,80,403.45,20.17,2,425.62,2,39,39,40,,21,23,26,,1,5,0,0,0,0,19.25,1.25,10.5,8.25,33,51,68,90,0.970487422,3.620994862,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
3,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,45342.73787,1,944.51,4,0,435.87,0,-99,-99,0,0,435.87,21.79,0,457.66,0,17,21,31,,21,23,26,,23,0,0,0,0,1,19.25,1.25,10.5,8.25,33,51,68,90,1.180547089,3.214859037,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
4,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,45342.73787,1,1089.02,5,0,424.53,0,-99,-99,0,0,424.53,21.23,0,445.76,0,38,38,36,,21,23,26,,2,5,,0,1,0,19.25,1.25,10.5,8.25,33,33,51,43,-0.095812211,2.982264161,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
5,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,45342.73787,1,1451.5,6,0,199.57,12,-99,-99,0,0,199.57,9.98,12,221.55,12,28,31,36,,21,23,26,,12,0,,0,0,0,19.25,1.25,10.5,8.25,33,33,51,68,0.644994134,3.32932644,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,448.46,0,-99,-99,0,0,448.46,22.42,0,470.88,0,38,40,41,,21,23,26,,2,5,0,0,0,1,19.25,1.25,10.5,8.25,33,51,68,90,1.180547089,3.214859037,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,535.99,1,-99,-99,3,-120,415.99,20.8,4,440.79,4,38,40,49,,21,23,26,,2,5,0,0,1,1,19.25,1.25,10.5,8.25,33,51,68,66,0.899540014,3.264581681,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,477.36,2,-99,-99,-1,40,517.36,25.87,1,544.23,1,39,37,25,,21,23,26,,1,5,0,1,1,1,19.25,1.25,10.5,8.25,33,51,43,38,0.044485439,2.968143931,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,445.94,0,-99,-99,0,0,445.94,22.3,0,468.24,0,22,21,15,,21,23,26,,18,0,0,0,1,1,19.25,1.25,10.5,8.25,33,51,68,66,0.899540014,3.264581681,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,238.03,6,-99,-99,-2,80,318.03,15.9,4,337.93,4,10,19,20,,21,23,26,,30,0,0,1,0,1,19.25,1.25,10.5,8.25,33,51,43,57,0.817698657,2.456643515,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,145.49,9,-99,-99,3,-120,25.49,1.27,12,38.76,12,6,12,17,,21,23,26,,34,0,1,0,0,0,19.25,1.25,10.5,8.25,33,21,27,36,-0.416715714,3.032123657,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,514.07,0,-99,-99,0,0,514.07,25.7,0,539.77,0,38,35,34,,21,23,26,,2,5,0,0,1,1,19.25,1.25,10.5,8.25,33,51,68,66,0.899540014,3.264581681,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,322.59,6,-99,-99,0,0,322.59,16.13,6,344.72,6,40,41,43,,21,23,26,,0,5,0,0,1,1,19.25,1.25,10.5,8.25,33,51,68,66,0.899540014,3.264581681,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
14,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,45342.74059,1,1189.72,15,0,361.66,4,-99,-99,-4,160,521.66,26.08,0,547.74,0,39,40,41,,21,23,26,,1,5,0,0,0,1,19.25,1.25,10.5,8.25,33,51,68,90,1.180547089,3.214859037,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
15,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,45342.74061,1,1465.68,16,0,143.71,12,-99,-99,0,0,143.71,7.19,12,162.9,12,39,41,44,,21,23,26,,1,5,0,0,1,1,19.25,1.25,10.5,8.25,33,51,68,66,0.899540014,3.264581681,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
16,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,45342.74105,1,672.27,17,0,157.29,9,-99,-99,0,0,157.29,7.86,9,174.15,9,39,38,43,,21,23,26,,1,5,0,0,0,0,19.25,1.25,10.5,8.25,33,51,68,90,0.970487422,3.620994862,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
17,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,45342.74107,1,1090.24,18,0,361.92,3,-99,-99,3,-120,241.92,12.1,6,260.02,6,39,41,43,,21,23,26,,1,5,0,0,0,1,19.25,1.25,10.5,8.25,33,51,68,90,1.180547089,3.214859037,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
18,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,45342.74302,1,1176.59,19,0,361.66,4,-99,-99,0,0,361.66,18.08,4,383.74,4,38,40,45,,21,23,26,,2,5,0,0,1,1,19.25,1.25,10.5,8.25,33,51,68,66,0.899540014,3.264581681,1,40,9,1,72,0,0,24,lztzt0mf,Pilot 2024-02-20,,0
1,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,45342.73785,1,1286.78,2,0,642.76,0,-99,-99,0,0,642.76,32.14,0,674.9,0,39,40,38,,22,24,27,,2,5,0,0,0,1,17.25,1.5,10.5,7,32,50,69,99,1.166705314,2.952506664,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
2,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,45342.73786,1,1121.92,3,0,425.62,2,-99,-99,1,-41,384.62,19.23,1.2,405.05,3,41,41,43,,22,24,27,,0,5,0,0,0,1,17.25,1.5,10.5,7,32,50,69,99,1.166705314,2.952506664,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
3,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,45342.73787,1,944.51,4,0,457.66,0,-99,-99,0,0,457.66,22.88,0,480.54,0,32,39,43,,22,24,27,,9,0,0,0,0,1,17.25,1.5,10.5,7,32,50,69,99,1.166705314,2.952506664,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
4,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,45342.73787,1,1089.02,5,0,445.76,0,-99,-99,0,0,445.76,22.29,0,468.05,0,40,40,42,,22,24,27,,1,5,0,0,,1,17.25,1.5,10.5,7,32,50,69,69,1.001295632,3.484717545,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
5,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,45342.73787,1,1451.5,6,0,221.55,12,-99,-99,0,0,221.55,11.08,4.8,237.43,12,42,43,46,,22,24,27,,1,5,0,0,1,1,17.25,1.5,10.5,7,32,50,69,66,0.879083502,3.347467892,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,470.88,0,-99,-99,10,-410,60.88,3.04,4,67.92,10,41,42,44,,22,24,27,,0,5,0,0,0,1,17.25,1.5,10.5,7,32,50,69,99,1.166705314,2.952506664,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,440.79,4,-99,-99,0,0,440.79,22.04,1.6,464.43,4,40,44,49,,22,24,27,,1,5,0,0,1,1,17.25,1.5,10.5,7,32,50,69,66,0.879083502,3.347467892,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,544.23,1,-99,-99,0,0,544.23,27.21,0.4,571.84,1,40,35,30,,22,24,27,,1,5,0,1,1,1,17.25,1.5,10.5,7,32,50,42,38,0.073623565,2.871474185,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,468.24,0,-99,-99,0,0,468.24,23.41,0,491.65,0,18,19,15,,22,24,27,,23,0,0,0,1,0,17.25,1.5,10.5,7,32,50,69,66,0.476368856,3.412985719,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,337.93,4,-99,-99,-2,82,419.93,21,0.8,441.73,2,7,8,15,,22,24,27,,34,0,,,,0,17.25,1.5,10.5,7,32,32,32,32,-0.712744999,2.793358097,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,38.76,12,-99,-99,-5,205,243.76,12.19,2.8,258.75,7,9,,,,22,24,27,,32,0,0,0,0,0,17.25,1.5,10.5,7,32,50,69,99,0.960124795,3.617186014,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,539.77,0,-99,-99,0,0,539.77,26.99,0,566.76,0,41,43,45,,22,24,27,,0,5,0,0,1,1,17.25,1.5,10.5,7,32,50,69,66,0.879083502,3.347467892,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,344.72,6,-99,-99,0,0,344.72,17.24,2.4,364.36,6,41,43,45,,22,24,27,,0,5,0,0,1,1,17.25,1.5,10.5,7,32,50,69,66,0.879083502,3.347467892,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
14,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,45342.74059,1,1189.72,15,0,547.74,0,-99,-99,0,0,547.74,27.39,0,575.13,0,40,40,40,,22,24,27,,1,5,0,0,0,1,17.25,1.5,10.5,7,32,50,69,99,1.166705314,2.952506664,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
15,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,45342.74061,1,1465.68,16,0,162.9,12,-99,-99,-5,205,367.9,18.4,2.8,389.1,7,41,43,46,,22,24,27,,0,5,0,0,1,1,17.25,1.5,10.5,7,32,50,69,66,0.879083502,3.347467892,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
16,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,45342.74105,1,672.27,17,0,174.15,9,-99,-99,-2,82,256.15,12.81,2.8,271.76,7,41,42,45,,22,24,27,,0,5,0,0,0,0,17.25,1.5,10.5,7,32,50,69,99,0.960124795,3.617186014,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
17,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,45342.74107,1,1090.24,18,0,260.02,6,-99,-99,3,-123,137.02,6.85,3.6,147.47,9,43,44,47,,22,24,27,,2,5,0,0,0,1,17.25,1.5,10.5,7,32,50,69,99,1.166705314,2.952506664,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
18,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,45342.74302,1,1176.59,19,0,383.74,4,-99,-99,0,0,383.74,19.19,1.6,404.53,4,40,42,43,,22,24,27,,1,5,0,0,1,1,17.25,1.5,10.5,7,32,50,69,66,0.879083502,3.347467892,1,41,14,0.4,72,0,0,25,lztzt0mf,Pilot 2024-02-20,,0
1,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,45342.73785,1,1286.78,2,0,674.9,0,-99,-99,5,-215,459.9,23,5,487.9,5,42,43,46,,23,25,28,,1,5,0,0,0,0,18,0.25,10.5,8.5,43,66,80,83,0.955630034,3.133480271,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
2,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,45342.73786,1,1121.92,3,0,405.05,3,-99,-99,0,0,405.05,20.25,3,428.3,3,42,42,43,,23,25,28,,1,5,0,0,0,0,18,0.25,10.5,8.5,43,66,80,83,0.955630034,3.133480271,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
3,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,45342.73787,1,944.51,4,0,480.54,0,-99,-99,0,0,480.54,24.03,0,504.57,0,39,40,40,,23,25,28,,4,0,0,0,0,0,18,0.25,10.5,8.5,43,66,80,83,0.955630034,3.133480271,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
4,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,45342.73787,1,1089.02,5,0,468.05,0,-99,-99,0,0,468.05,23.4,0,491.45,0,41,41,42,,23,25,28,,2,5,0,1,0,1,18,0.25,10.5,8.5,43,66,55,68,0.718617427,2.336430499,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
5,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,45342.73787,1,1451.5,6,0,237.43,12,-99,-99,0,0,237.43,11.87,12,261.3,12,39,43,,,23,25,28,,4,0,1,0,1,1,18,0.25,10.5,8.5,43,27,34,30,-0.584902698,2.91724801,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,67.92,10,-99,-99,-1,43,110.92,5.55,9,125.47,9,42,42,44,,23,25,28,,1,5,0,0,0,1,18,0.25,10.5,8.5,43,66,80,83,1.171828382,3.680272509,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,464.43,4,-99,-99,-2,86,550.43,27.52,2,579.95,2,40,45,50,,23,25,28,,3,0,0,0,0,0,18,0.25,10.5,8.5,43,66,80,83,0.955630034,3.133480271,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,571.84,1,-99,-99,0,0,571.84,28.59,1,601.43,1,40,35,30,,23,25,28,,3,0,1,0,0,1,18,0.25,10.5,8.5,43,27,34,39,-0.060160334,2.544075214,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,491.65,0,-99,-99,0,0,491.65,24.58,0,516.23,0,20,19,17,,23,25,28,,23,0,0,0,1,1,18,0.25,10.5,8.5,43,66,80,79,0.928342259,2.983129558,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,441.73,2,-99,-99,-1,43,484.73,24.24,1,509.97,1,13,12,16,,23,25,28,,30,0,0,1,1,1,18,0.25,10.5,8.5,43,66,55,49,0.099481852,3.015435174,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,258.75,7,-99,-99,4,-172,86.75,4.34,11,102.09,11,13,15,35,,23,25,28,,30,0,,0,,0,18,0.25,10.5,8.5,43,43,66,66,0.192687806,2.974138205,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,566.76,0,-99,-99,0,0,566.76,28.34,0,595.1,0,42,42,49,,23,25,28,,1,5,0,0,1,1,18,0.25,10.5,8.5,43,66,80,79,0.928342259,2.983129558,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,364.36,6,-99,-99,0,0,364.36,18.22,6,388.58,6,41,43,58,,23,25,28,,2,5,,0,0,1,18,0.25,10.5,8.5,43,43,66,80,1.092909285,3.480676397,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
14,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,45342.74059,1,1189.72,15,0,575.13,0,-99,-99,0,0,575.13,28.76,0,603.89,0,41,42,42,,23,25,28,,2,5,0,0,1,1,18,0.25,10.5,8.5,43,66,80,79,0.928342259,2.983129558,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
15,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,45342.74061,1,1465.68,16,0,389.1,7,-99,-99,-5,215,604.1,30.21,2,636.31,2,42,44,47,,23,25,28,,1,5,0,1,0,1,18,0.25,10.5,8.5,43,66,55,68,0.718617427,2.336430499,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
16,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,45342.74105,1,672.27,17,0,271.76,7,-99,-99,0,0,271.76,13.59,7,292.35,7,43,44,48,,23,25,28,,0,5,0,0,0,0,18,0.25,10.5,8.5,43,66,80,83,0.955630034,3.133480271,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
17,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,45342.74107,1,1090.24,18,0,147.47,9,-99,-99,0,0,147.47,7.37,9,163.84,9,44,46,50,,23,25,28,,1,5,0,0,0,1,18,0.25,10.5,8.5,43,66,80,83,1.171828382,3.680272509,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
18,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,45342.74302,1,1176.59,19,0,404.53,4,-99,-99,0,0,404.53,20.23,4,428.76,4,41,42,43,,23,25,28,,2,5,,0,1,0,18,0.25,10.5,8.5,43,43,66,55,-0.02836221,3.024978405,1,43,9,1,72,0,0,26,lztzt0mf,Pilot 2024-02-20,,0
1,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,45342.73785,1,1286.78,2,0,487.9,5,-99,-99,0,0,487.9,24.4,5,517.3,5,44,45,47,,24,26,29,,1,5,0,0,0,0,18.5,0.5,9.75,7,33,55,72,81,0.972427379,3.394674596,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
2,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,45342.73786,1,1121.92,3,0,428.3,3,-99,-99,0,0,428.3,21.42,3,452.72,3,43,45,46,,24,26,29,,2,5,0,0,0,0,18.5,0.5,9.75,7,33,55,72,81,0.972427379,3.394674596,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
3,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,45342.73787,1,944.51,4,0,504.57,0,-99,-99,0,0,504.57,25.23,0,529.8,0,40,40,41,,24,26,29,,5,0,0,0,0,0,18.5,0.5,9.75,7,33,55,72,81,0.972427379,3.394674596,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
4,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,45342.73787,1,1089.02,5,0,491.45,0,-99,-99,0,0,491.45,24.57,0,516.02,0,25,28,31,,24,26,29,,20,0,0,0,1,1,18.5,0.5,9.75,7,33,55,72,70,0.91512671,3.062285821,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
5,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,45342.73787,1,1451.5,6,0,261.3,12,-99,-99,0,0,261.3,13.07,12,286.37,12,43,44,50,,24,26,29,,2,5,0,0,0,0,18.5,0.5,9.75,7,33,55,72,81,0.972427379,3.394674596,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,125.47,9,-99,-99,0,0,125.47,6.27,9,140.74,9,45,46,47,,24,26,29,,0,5,0,0,0,1,18.5,0.5,9.75,7,33,55,72,81,1.182416565,3.611334389,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,579.95,2,-99,-99,0,0,579.95,29,2,610.95,2,44,49,55,,24,26,29,,1,5,0,0,0,1,18.5,0.5,9.75,7,33,55,72,81,1.182416565,3.611334389,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,601.43,1,-99,-99,-1,45,646.43,32.32,0,678.75,0,42,36,30,,24,26,29,,3,0,0,1,1,1,18.5,0.5,9.75,7,33,55,44,39,0.101595962,2.921588994,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,516.23,0,-99,-99,0,0,516.23,25.81,0,542.04,0,18,18,14,,24,26,29,,27,0,1,0,0,0,18.5,0.5,9.75,7,33,18,25,30,-0.394402153,3.018993706,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,509.97,1,-99,-99,5,-225,284.97,14.25,6,305.22,6,23,13,21,,24,26,29,,22,0,,0,1,1,18.5,0.5,9.75,7,33,33,55,44,0.400938764,2.903230924,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,102.09,11,-99,-99,2,-90,12.09,0.6,13,25.69,13,11,16,18,,24,26,29,,34,0,0,0,1,0,18.5,0.5,9.75,7,33,55,72,70,0.539944099,3.272686119,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,595.1,0,-99,-99,0,0,595.1,29.76,0,624.86,0,44,45,50,,24,26,29,,1,5,0,0,0,1,18.5,0.5,9.75,7,33,55,72,81,1.182416565,3.611334389,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,388.58,6,-99,-99,0,0,388.58,19.43,6,414.01,6,44,45,48,,24,26,29,,1,5,0,0,0,1,18.5,0.5,9.75,7,33,55,72,81,1.182416565,3.611334389,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
14,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,45342.74059,1,1189.72,15,0,603.89,0,-99,-99,0,0,603.89,30.19,0,634.08,0,43,43,44,,24,26,29,,2,5,0,0,0,1,18.5,0.5,9.75,7,33,55,72,81,1.182416565,3.611334389,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
15,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,45342.74061,1,1465.68,16,0,636.31,2,-99,-99,0,0,636.31,31.82,2,670.13,2,44,46,50,,24,26,29,,1,5,0,0,1,1,18.5,0.5,9.75,7,33,55,72,70,0.91512671,3.062285821,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
